ID,X_0,G_0,Y_0,S_0,Y_1,S_1,Y_2,S_2,Y_3,S_3,Y_4,S_4,Y_5,ff,A_0,A_1,A_2,A_3,A_4,A_5
622,0.224299364,1,1,-0.467895579,1,-0.869089201,1,-1.884591793,0,0.811265313,0,0.768092919,0,2,1,1,1,0,0,0
623,-0.050849186,1,1,-0.233909586,1,-1.194092841,1,-1.404365005,1,-1.402926714,1,0.826661762,1,2,1,1,1,1,1,1
624,0.973686506,1,1,-0.597542348,1,0.724769602,1,0.022115154,1,-1.105742608,1,0.204097669,1,3,1,1,1,1,1,1
625,-0.419196174,1,1,-1.360279541,1,-0.694116238,1,-1.51165904,1,-1.023090954,1,-0.971395077,1,1,1,1,1,1,1,1
626,-0.13089928,0,1,-0.432425559,1,-1.073821761,1,-0.658090562,1,-0.550455412,1,0.363060869,1,3,1,1,1,1,1,1
627,-0.20755772,0,1,-0.080152626,1,-0.974516225,1,0.246694408,1,-0.096683267,1,-0.079313832,1,2,1,1,1,1,1,1
628,-1.361585296,0,1,-0.547634008,1,-2.00955711,1,-1.792591482,1,-0.36828814,0,0.394503164,0,2,1,1,1,1,0,0
629,-0.780493412,0,1,-0.350481897,0,-1.116992455,0,-0.608215519,0,-0.43115786,0,-1.0821541,0,2,1,0,0,0,0,0
630,0.796478345,0,1,1.171927557,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
631,-0.87992198,0,1,-1.319598723,1,-0.25863788,1,-0.605085948,0,-0.416328181,0,-0.185082931,0,1,1,1,1,0,0,0
632,-0.453853595,1,1,1.438480779,1,-0.355021769,1,-1.028922142,1,-3.606767726,1,-0.183911654,1,1,1,1,1,1,1,1
633,-0.024285754,0,1,0.0708742,1,-1.234995342,1,-1.155416238,1,-0.922676486,1,-1.381618613,1,1,1,1,1,1,1,1
634,1.612988042,0,1,-1.364383624,1,-0.482812326,1,2.358261629,0,NA,0,NA,0,3,1,1,1,0,0,0
635,0.219885231,0,1,0.227334886,1,0.113101268,0,0.34800009,0,0.559248639,0,1.508256637,0,3,1,1,0,0,0,0
636,0.78544089,0,1,0.239555622,1,-0.304873439,1,-0.847772572,1,-0.260913959,1,-1.351327686,1,2,1,1,1,1,1,1
637,1.371494215,1,1,2.476727265,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
638,0.485094488,1,1,0.527905539,1,-0.302811896,1,-0.743886046,1,-0.799848899,1,-1.267560892,1,2,1,1,1,1,1,1
639,-1.486133673,0,1,-1.766919896,1,-0.377977476,1,1.256958648,1,-1.144600463,0,-0.40793549,0,2,1,1,1,1,0,0
640,-0.136226058,1,1,-0.484820511,1,-0.96092313,1,-0.196782349,1,-2.776815815,1,-0.036841715,1,3,1,1,1,1,1,1
641,-0.073690006,0,1,-0.383607954,1,-1.035781003,1,-0.635938862,0,-1.183301023,0,-0.613921835,0,3,1,1,1,0,0,0
642,0.505573573,1,1,0.048350972,1,-0.403022283,1,0.681839647,1,-0.520858956,1,-0.738410554,1,2,1,1,1,1,1,1
643,0.584787255,0,1,-0.175264693,1,-1.429198833,1,-1.921566636,1,-0.168811245,1,0.718500986,0,3,1,1,1,1,1,0
644,1.748769107,0,1,-0.245926439,1,-0.139248334,1,0.695792773,1,2.662010761,0,NA,0,1,1,1,1,1,1,0
645,-0.490283913,1,1,0.332619461,1,1.048557295,1,-1.782770128,1,-1.477183486,1,0.87288009,1,3,1,1,1,1,1,1
646,3.324808135,1,1,2.720085383,0,NA,0,NA,0,NA,0,NA,0,1,1,1,0,0,0,0
647,-0.353441991,0,1,-0.655846601,1,-0.109128284,1,-0.198040077,1,-1.114513117,1,1.057658925,1,2,1,1,1,1,1,1
648,-0.267984165,0,1,1.351263695,1,1.207074674,0,0.068251062,0,0.83052837,0,-0.304237789,0,2,1,1,0,0,0,0
649,-1.779918014,1,1,-1.281246015,1,-2.575783411,0,-2.765715965,0,-3.40279702,0,-0.895410347,0,1,1,1,0,0,0,0
650,0.944965762,1,1,0.153655103,1,1.05515238,1,1.187623681,1,1.137663692,1,0.746347711,1,1,1,1,1,1,1,1
651,-0.603854499,0,1,0.518240922,1,-0.727895295,1,-0.115855291,0,-0.976540621,0,-0.61449819,0,1,1,1,1,0,0,0
652,-0.080922304,0,1,-0.176912406,1,1.32121958,0,NA,0,NA,0,NA,0,1,1,1,1,0,0,0
653,-1.525032395,0,1,-0.787432411,1,0.98128218,0,NA,0,NA,0,NA,0,2,1,1,1,0,0,0
654,-0.578266772,1,1,0.006459774,1,-2.00570754,1,-1.364449625,1,-1.294157474,1,-0.866532257,1,1,1,1,1,1,1,1
655,-1.096586697,1,1,0.380621646,1,0.341187319,1,1.644686171,1,-0.335980139,1,-0.775312433,1,3,1,1,1,1,1,1
656,-0.675726257,0,1,0.013111913,0,-2.377683368,0,-0.568946064,0,-1.267444573,0,0.278814604,0,3,1,0,0,0,0,0
657,-0.430346526,1,1,-1.102045025,1,-2.697937466,1,-1.757419969,1,-2.697883579,1,-0.91402936,1,1,1,1,1,1,1,1
658,1.23042137,1,1,0.303161293,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
659,-1.01938412,1,1,-0.266462015,1,-1.723630914,1,-0.730665837,1,-1.833183795,1,0.397340848,1,2,1,1,1,1,1,1
660,-0.426175831,0,1,0.684737007,1,1.340423485,1,1.689708087,0,NA,0,NA,0,3,1,1,1,1,0,0
661,-0.655819368,0,1,-0.022158747,0,-1.449903554,0,-1.6825686,0,-0.746402917,0,0.870737014,0,3,1,0,0,0,0,0
662,0.185387637,1,1,0.147749782,1,-0.503513672,1,-0.305785262,1,-1.250800982,1,1.6142215,1,3,1,1,1,1,1,1
663,1.133331651,1,1,0.109195508,1,0.628949713,1,-1.272245195,1,-0.823568265,1,-0.480623112,1,1,1,1,1,1,1,1
664,-0.283413278,0,1,-0.006947893,0,1.539905112,0,NA,0,NA,0,NA,0,1,1,0,0,0,0,0
665,-0.172448267,1,1,0.744854741,1,0.029104286,1,-1.279235606,1,-2.056866473,1,-1.526510389,0,3,1,1,1,1,1,0
666,-0.545212503,0,1,-0.159473027,1,0.178413839,1,-1.726775895,1,0.250183998,1,-0.237718664,1,1,1,1,1,1,1,1
667,0.53506832,1,1,-1.667747657,0,0.26757479,0,-0.646592591,0,1.110394238,0,0.443037035,0,1,1,0,0,0,0,0
668,0.847898896,1,1,-1.162351446,1,-2.914019079,1,0.231576381,0,0.515409638,0,0.881390913,0,3,1,1,1,0,0,0
669,-0.476207371,0,1,-1.842166424,1,0.272454804,1,-1.250063798,1,-0.93959706,1,-1.758250532,1,3,1,1,1,1,1,1
670,0.296927233,0,1,0.054277009,1,1.081767685,1,-0.864414262,1,0.541549785,0,NA,0,1,1,1,1,1,1,0
671,0.919811262,0,1,-0.337128319,0,-1.335564655,0,0.049536595,0,0.976245841,0,NA,0,1,1,0,0,0,0,0
672,0.489672182,1,1,2.063659814,0,NA,0,NA,0,NA,0,NA,0,1,1,1,0,0,0,0
673,-0.756689978,0,1,-0.176742924,1,1.334029561,1,-1.659587987,1,-1.406019244,0,1.479631772,0,3,1,1,1,1,0,0
674,0.834593281,1,1,0.802496519,1,0.612657127,1,-1.72097988,1,-2.876232385,1,-1.448177989,1,3,1,1,1,1,1,1
675,1.127607273,1,1,0.454258604,1,-0.375540482,1,0.488176883,1,0.735211143,1,0.931546484,1,1,1,1,1,1,1,1
676,-0.209505315,1,1,-1.073789604,1,-1.123923061,1,0.1459899,0,0.249816555,0,-0.27437212,0,1,1,1,1,0,0,0
677,1.065315081,1,1,1.040264467,0,NA,0,NA,0,NA,0,NA,0,1,1,1,0,0,0,0
678,1.380759248,1,1,0.772458913,1,0.088169672,1,-1.336957162,1,-0.071610396,1,1.042401453,1,3,1,1,1,1,1,1
679,-0.121584445,0,1,-1.781891455,1,-0.531247559,1,-0.317335162,1,-0.393715856,1,-0.992693901,1,1,1,1,1,1,1,1
680,0.221372161,1,1,0.068938217,1,1.667071743,1,-0.075981126,1,0.490883259,1,-1.175310588,1,3,1,1,1,1,1,1
681,-0.317670368,0,1,-1.119934012,1,-0.406760424,1,-0.776924422,1,-1.052496812,1,-0.709597109,1,1,1,1,1,1,1,1
682,0.234256181,0,1,0.235360032,1,-1.292328235,1,-1.726741779,1,1.032639504,1,-0.91140803,1,2,1,1,1,1,1,1
683,1.641625047,1,1,0.15406378,1,-1.055632682,1,0.142151579,1,1.541081298,0,NA,0,3,1,1,1,1,1,0
684,-0.314049405,0,1,-0.934127991,1,-0.131214742,1,0.90519937,1,-0.453403486,1,-0.746824886,1,1,1,1,1,1,1,1
685,0.692634876,1,1,-1.284505864,0,-0.588946712,0,-1.203822904,0,-1.368962374,0,0.420852126,0,1,1,0,0,0,0,0
686,0.337809766,1,1,0.273643626,1,-1.240956426,1,1.128765824,1,0.984299331,1,1.3804698,1,2,1,1,1,1,1,1
687,-1.520569472,0,1,-0.431858586,1,-3.301969909,1,-0.749708887,1,-1.302695961,1,-1.539646914,1,2,1,1,1,1,1,1
688,0.501968921,0,1,0.314958749,1,1.181511691,1,0.399910144,1,-1.417281275,1,-0.862615576,1,2,1,1,1,1,1,1
689,-1.153689864,0,1,-1.957331317,0,-0.180940348,0,-1.807430107,0,-1.753458043,0,-0.135130256,0,2,1,0,0,0,0,0
690,0.473141791,0,1,1.475820939,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
691,1.190266793,1,1,-0.654092296,1,0.036429043,0,0.221370008,0,1.705003836,0,NA,0,1,1,1,0,0,0,0
692,-0.148668822,0,1,0.700143636,1,1.872144514,0,NA,0,NA,0,NA,0,2,1,1,1,0,0,0
693,1.26934892,0,1,0.771610981,0,NA,0,NA,0,NA,0,NA,0,1,1,1,0,0,0,0
694,-0.150702845,0,1,-1.324486326,1,1.493335956,0,NA,0,NA,0,NA,0,2,1,1,1,0,0,0
695,0.380183599,1,1,-0.502878569,0,-0.888355856,0,-1.084235792,0,-1.28106002,0,1.207280274,0,2,1,0,0,0,0,0
696,-0.483526833,0,1,-0.52591067,1,-0.682206551,1,-0.475299384,1,-0.740544535,1,-1.911358286,1,2,1,1,1,1,1,1
697,0.31733701,0,1,1.407197051,0,NA,0,NA,0,NA,0,NA,0,1,1,1,0,0,0,0
698,-0.220965785,0,1,-0.826263115,1,-0.638319535,0,0.083700816,0,0.283637678,0,-0.667119778,0,3,1,1,0,0,0,0
699,0.443677083,0,1,1.696057939,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
700,0.690506419,0,1,-0.272645921,1,1.328252295,1,1.120799625,1,1.261915728,1,-0.775611696,0,2,1,1,1,1,1,0
701,-0.628672729,1,1,-3.216198163,1,-2.22623621,1,-1.489988124,1,-1.390028856,1,-0.305428635,1,3,1,1,1,1,1,1
702,0.552197433,1,1,-0.391497524,1,-0.803687149,0,-0.070981855,0,-0.424762645,0,0.880318157,0,3,1,1,0,0,0,0
703,-0.978977052,0,1,0.073476975,1,-0.304478274,1,-0.80976416,1,-1.425706336,1,-0.88460014,1,1,1,1,1,1,1,1
704,-0.338215143,0,1,-0.028960036,1,-0.294629065,0,-1.883257462,0,-0.993011245,0,0.444807307,0,1,1,1,0,0,0,0
705,-1.594540691,0,1,-1.183997427,1,-0.861492083,0,-1.231297289,0,-0.137505959,0,-1.317922545,0,3,1,1,0,0,0,0
706,-0.516717682,0,1,-0.992204817,1,-3.699704739,1,-0.044700739,0,-0.855721015,0,-2.651537344,0,3,1,1,1,0,0,0
707,-0.577197158,0,1,-0.205927774,1,-0.168280051,1,0.460803334,1,1.266510947,0,NA,0,3,1,1,1,1,1,0
708,-0.269545888,0,1,-0.255386626,1,-1.695812316,1,0.838897056,1,-0.234832034,1,-0.806142543,0,3,1,1,1,1,1,0
709,0.191112725,1,1,0.980499537,1,-1.517023824,1,-1.969099565,1,-0.246065794,1,-0.982097541,0,2,1,1,1,1,1,0
710,0.232419047,1,1,-0.612705223,1,0.140805682,1,1.350346956,0,-0.024834532,0,-0.288757712,0,1,1,1,1,0,0,0
711,-1.188367307,0,1,-1.311698473,0,-2.11497197,0,-1.976371261,0,-0.599529041,0,-0.572377699,0,3,1,0,0,0,0,0
712,0.687659837,0,1,-0.236614119,1,-1.406115197,1,0.450465363,0,2.146319208,0,NA,0,2,1,1,1,0,0,0
713,0.325838188,1,1,-1.25823181,1,-1.532085367,1,-0.153495795,1,0.385306813,1,-0.22204555,1,3,1,1,1,1,1,1
714,-0.157050807,1,1,-1.091839383,1,-2.274141795,1,-1.064551597,1,-0.341167037,1,-1.150418524,1,2,1,1,1,1,1,1
715,0.828122992,0,1,1.335195791,1,0.483104246,0,1.812708752,0,NA,0,NA,0,1,1,1,0,0,0,0
716,-0.477436266,0,1,-1.760135956,1,-0.6951593,0,0.406925454,0,0.069696435,0,-0.688939157,0,2,1,1,0,0,0,0
717,-0.272709157,0,1,-0.264825704,1,-1.124719486,1,-1.307827706,1,-0.193476901,1,-0.199282696,1,1,1,1,1,1,1,1
718,-0.030851123,0,1,-0.049143441,1,0.777132641,1,1.876603358,0,NA,0,NA,0,3,1,1,1,1,0,0
719,0.413689162,1,1,-0.146889833,1,-0.673431067,1,-0.686058724,1,-0.07211315,1,1.196518776,0,3,1,1,1,1,1,1
720,-0.352278928,1,1,-0.839028279,1,-0.648560064,1,0.01641399,1,-2.357774566,1,-2.269937548,1,2,1,1,1,1,1,1
721,2.401312811,1,1,2.228019128,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
722,-1.08148444,0,1,-0.512629198,1,-0.316427323,0,-0.001678473,0,-0.318905491,0,-1.151167341,0,1,1,1,0,0,0,0
723,-0.754307313,0,1,0.92281322,1,1.795095383,0,NA,0,NA,0,NA,0,1,1,1,1,0,0,0
724,2.205531679,1,1,0.817991548,1,2.481869,0,NA,0,NA,0,NA,0,1,1,1,1,0,0,0
725,-2.079606176,0,1,-0.005179927,1,-0.784341452,1,-2.073384261,1,-1.558655109,1,-2.72730357,1,2,1,1,1,1,1,1
726,1.294482732,1,1,-0.575169556,0,-0.023284843,0,-0.100401428,0,1.287873965,0,NA,0,3,1,0,0,0,0,0
727,-0.308176189,0,0,NA,0,NA,0,NA,0,NA,0,NA,0,2,1,0,0,0,0,0
728,-0.36507178,1,1,-2.699415289,1,-0.165317112,1,0.372949312,1,-0.04409934,1,-1.754101804,1,3,1,1,1,1,1,1
729,-0.818815654,0,1,-2.26083684,1,-1.19890715,1,-1.916119401,1,0.192850394,0,1.0015887,0,2,1,1,1,1,0,0
730,-1.033868889,1,1,-0.540389266,1,-0.460448712,1,-1.621273378,1,-0.071063517,1,-0.66914304,1,1,1,1,1,1,1,1
731,0.445649581,1,1,-1.303906499,1,-0.462678743,1,-2.050855575,1,-1.307913186,0,-2.163646551,0,3,1,1,1,1,0,0
732,0.711811131,1,1,-0.739898872,1,1.116734486,1,-0.609431452,1,0.370775918,1,1.915526343,0,3,1,1,1,1,1,1
733,0.469335268,1,1,-2.736758417,1,-0.041604318,1,-0.621145929,1,-0.318439638,1,-0.57228883,1,2,1,1,1,1,1,1
734,0.2992444,1,1,-0.905452163,1,0.646517464,1,-1.820922203,1,-0.718455909,1,-0.011626966,0,1,1,1,1,1,1,0
735,-0.245908988,0,1,-1.030391842,1,0.201407057,1,-0.27512043,1,1.212758357,1,0.527698119,1,2,1,1,1,1,1,1
736,0.037432936,1,1,-0.477167376,1,-0.104352917,1,-0.781385345,1,-2.575779133,1,-0.767137839,1,2,1,1,1,1,1,1
737,0.674454219,1,1,-0.179825644,1,1.111332225,1,0.053988157,1,-0.076370943,1,-0.203345413,1,3,1,1,1,1,1,1
738,-0.282510113,0,1,0.962461277,1,0.344014923,1,-1.515933849,0,-0.71587323,0,-1.745512409,0,2,1,1,1,0,0,0
739,1.732469566,1,1,-0.120665365,1,-0.102698628,0,NA,0,NA,0,NA,0,2,1,1,1,0,0,0
740,2.253014967,1,1,0.19706293,1,0.930047913,1,1.921023902,1,0.085487916,1,-0.829578072,1,3,1,1,1,1,1,1
741,-0.265767319,0,1,-0.183057362,1,-0.965250154,1,0.555315523,1,0.61817003,1,0.888554344,1,3,1,1,1,1,1,1
742,1.618889781,1,1,1.681580797,1,1.576026172,1,0.253664015,1,1.502732621,0,NA,0,2,1,1,1,1,1,0
743,-0.766763215,1,1,-0.607093896,0,-0.28237123,0,0.358855496,0,-1.459541401,0,-3.884525378,0,3,1,0,0,0,0,0
744,0.015049157,0,1,-0.39769575,1,-0.859139763,1,-0.743749707,1,0.221409955,1,0.9090017,1,1,1,1,1,1,1,1
745,1.174651567,1,1,-0.4019561,1,0.01007399,1,0.880350446,0,NA,0,NA,0,3,1,1,1,1,0,0
746,-0.435291334,0,1,0.136031897,1,-0.518621953,1,-0.673083952,1,-0.984921086,1,-0.884216738,1,1,1,1,1,1,1,1
747,1.169348253,1,1,-1.510373576,1,-0.963247848,1,-1.950034227,1,-0.178546825,1,2.813662834,0,1,1,1,1,1,1,0
748,-0.963682835,1,1,-1.086410537,1,-1.785557317,1,-1.697892529,1,-0.871422971,1,-0.506532684,1,2,1,1,1,1,1,1
749,1.718417183,1,1,2.032928331,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
750,-0.185076659,0,1,1.761625801,0,NA,0,NA,0,NA,0,NA,0,1,1,1,0,0,0,0
751,0.433055833,1,1,-1.851092786,1,0.219850923,1,-0.313877806,1,-0.770216307,1,1.454693302,1,1,1,1,1,1,1,1
752,1.145486752,0,1,-0.259625213,1,-0.283865383,1,0.645610142,0,-0.059252497,0,-0.115409602,0,2,1,1,1,0,0,0
753,-1.791657556,1,1,-1.251796315,1,-1.351963378,1,-1.65934748,1,-3.176461745,0,-1.321821648,0,1,1,1,1,1,0,0
754,0.091071643,1,1,-1.032342021,1,-0.926620073,1,-0.236315257,1,-0.320218571,1,0.596587397,1,1,1,1,1,1,1,1
755,0.049009722,1,1,-0.438125241,1,-1.291316056,1,-1.093002428,1,-0.232651106,1,0.863499833,1,1,1,1,1,1,1,1
756,0.089718204,1,1,-1.437035926,1,-1.671752186,0,-0.730343401,0,-0.112503932,0,-1.627731413,0,1,1,1,0,0,0,0
757,-0.586473737,1,1,-0.202189093,1,-0.827334342,1,-0.905076762,1,-1.19841864,1,0.205151061,1,2,1,1,1,1,1,1
758,-0.649615004,0,1,-0.429965806,0,2.081698788,0,NA,0,NA,0,NA,0,1,1,0,0,0,0,0
759,-0.20322591,1,1,-1.503425021,1,-1.428771234,1,-1.066537886,1,-2.113619057,1,-0.841104167,1,2,1,1,1,1,1,1
760,-0.008493862,0,1,-0.338582704,1,-0.688245118,1,-0.008970881,1,0.973435536,1,0.183272816,1,2,1,1,1,1,1,1
761,-0.195307363,0,1,0.203117634,1,-0.921706833,1,-0.036675103,1,0.18050048,1,0.718562807,1,1,1,1,1,1,1,1
762,0.321091116,0,1,-1.444738319,1,-0.578615239,1,-0.022806991,1,-1.390758434,1,-1.817571417,1,3,1,1,1,1,1,1
763,-2.555575587,0,1,-1.898692515,1,-2.887490144,1,-2.909495221,1,-1.279867654,1,-2.598979925,1,1,1,1,1,1,1,1
764,0.218611177,0,1,1.323729324,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
765,-0.742026814,0,1,-1.515119488,1,-1.85961807,1,-1.377783263,1,1.102271115,1,-0.163173241,1,2,1,1,1,1,1,1
766,0.421785926,0,1,0.438884201,0,1.163965118,0,-0.543582985,0,-1.793424284,0,-0.737998049,0,2,1,0,0,0,0,0
767,0.179969031,0,1,0.545656521,0,1.536048264,0,NA,0,NA,0,NA,0,2,1,0,0,0,0,0
768,-0.571757211,0,1,-0.831426875,1,-0.45249599,1,-1.177278158,1,-0.274790722,1,0.52369572,1,3,1,1,1,1,1,1
769,0.936306805,1,1,-1.517450165,1,0.829830513,1,0.843739977,1,1.713064242,0,NA,0,2,1,1,1,1,1,0
770,-0.563194328,1,1,-0.976714924,1,-1.595216179,1,-1.204149101,1,-1.355842453,1,-0.342059784,1,3,1,1,1,1,1,1
771,0.289708957,0,1,0.647719371,1,0.414607233,0,NA,0,NA,0,NA,0,3,1,1,1,0,0,0
772,-1.571532777,1,1,-1.31944436,1,-0.628110035,1,-2.299122717,1,-2.957050085,1,-0.728620749,1,1,1,1,1,1,1,1
773,-0.383300559,0,1,-0.504722221,1,0.394170787,1,0.304791331,1,-1.27972836,1,0.589968953,1,3,1,1,1,1,1,1
774,1.513557328,0,1,0.991638806,1,2.413127949,0,NA,0,NA,0,NA,0,1,1,1,1,0,0,0
775,-1.164137594,0,1,0.642011048,1,-1.216739806,1,0.023883456,1,0.524223442,1,-2.687427617,1,3,1,1,1,1,1,1
776,-0.210530816,0,1,1.435349963,1,-0.785826886,0,-0.796188782,0,-1.13015733,0,-0.916868935,0,2,1,1,0,0,0,0
777,-1.641696566,1,1,-0.986889133,1,-2.364235568,1,-0.395788109,0,-2.850638941,0,-1.018889396,0,2,1,1,1,0,0,0
778,0.855948615,0,1,0.122806713,1,1.559727042,0,NA,0,NA,0,NA,0,3,1,1,1,0,0,0
779,1.276296507,0,1,2.101009862,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
780,-0.31512383,0,1,1.781502385,1,1.083321952,0,NA,0,NA,0,NA,0,2,1,1,1,0,0,0
781,-0.131120097,0,1,-0.674462085,1,-0.691549394,1,-0.310070976,1,-0.311267762,1,-0.077190567,1,1,1,1,1,1,1,1
782,1.52662569,1,1,2.628943515,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
783,0.785214585,1,1,0.940388723,0,-0.181358366,0,-1.19116501,0,-1.206723822,0,1.182319158,0,1,1,0,0,0,0,0
784,-0.486888893,0,1,0.73654661,1,-0.354203102,1,-1.174501329,0,1.885404391,0,NA,0,1,1,1,1,0,0,0
785,0.090131119,1,1,-1.126209338,1,-1.597130278,1,-0.584805932,1,0.05359397,1,-1.108267906,1,1,1,1,1,1,1,1
786,-1.480790191,0,1,1.019375284,1,-1.533812383,1,-1.874869837,1,0.258419603,1,-1.920245746,1,2,1,1,1,1,1,1
787,0.111502385,0,1,-0.524177069,1,-0.116498398,1,1.350229533,0,NA,0,NA,0,3,1,1,1,1,0,0
788,-0.287807348,0,1,-0.667868333,1,-1.184512243,1,-1.045760032,1,-2.720677373,1,-0.509505555,1,2,1,1,1,1,1,1
789,-0.643902598,1,1,-0.099317236,1,0.16609781,0,-0.301027438,0,1.598325297,0,NA,0,1,1,1,0,0,0,0
790,0.661799512,1,1,1.217191789,1,-0.007869836,1,0.542499855,1,0.740148728,1,-1.315076003,1,1,1,1,1,1,1,1
791,1.77278217,1,1,0.016697001,1,-0.901510301,1,0.153578898,1,1.381682976,1,0.280569561,1,2,1,1,1,1,1,1
792,-1.661075439,0,1,-2.24213552,1,-0.30845812,1,-2.441336694,0,-2.278761044,0,1.013553937,0,1,1,1,1,0,0,0
793,-0.787132655,1,1,-1.004910488,1,-1.394608948,1,-1.83616373,1,-0.710429513,1,-1.998079519,1,3,1,1,1,1,1,1
794,-0.154168939,0,1,0.616662809,1,-0.280083493,1,-0.40628076,1,-0.331986905,0,-0.218123873,0,1,1,1,1,1,0,0
795,0.35731482,1,1,-0.238088262,1,1.271257547,0,NA,0,NA,0,NA,0,2,1,1,1,0,0,0
796,-1.160349457,0,1,0.071699311,1,-0.730556491,1,-0.070392682,1,-1.304672928,1,-1.843561975,1,1,1,1,1,1,1,1
797,-0.225025554,0,1,-0.468632257,1,-0.329047594,1,-0.283105551,0,-0.016154114,0,-0.935218411,0,1,1,1,1,0,0,0
798,-1.968039128,0,1,-1.436280027,1,-1.278939738,1,-2.575518767,1,-0.645636739,1,-0.403044656,1,1,1,1,1,1,1,1
799,-1.357261919,1,1,-1.524607021,1,-2.19703927,1,-1.25893074,1,-0.486928021,1,-3.054277868,1,2,1,1,1,1,1,1
800,1.600190395,1,1,1.294620372,0,NA,0,NA,0,NA,0,NA,0,3,1,1,0,0,0,0
801,-2.298554101,0,1,-1.346727621,1,-1.120491695,1,-2.605237758,1,-2.824093614,1,-2.435033816,1,3,1,1,1,1,1,1
802,2.197058583,1,1,-1.070285442,1,0.866928898,1,1.207190994,0,NA,0,NA,0,3,1,1,1,1,0,0
803,0.508816769,1,1,-0.143023225,1,0.907503132,0,1.062401124,0,NA,0,NA,0,3,1,1,0,0,0,0
804,-0.685236064,1,1,-0.925378008,1,-1.396725314,1,-1.20869968,1,-1.562110602,1,-1.14706578,1,2,1,1,1,1,1,1
805,-0.377200257,1,1,-0.205682209,1,-0.606027878,1,-0.433337358,1,0.138984545,1,-2.339535594,1,3,1,1,1,1,1,1
806,0.266766561,1,1,-0.65075335,1,2.578730145,0,NA,0,NA,0,NA,0,1,1,1,1,0,0,0
807,-0.52617093,1,1,0.097407829,1,0.026174018,0,-0.297435686,0,-0.358936948,0,-2.270164547,0,3,1,1,0,0,0,0
808,-0.001406847,1,1,-0.299546349,1,0.345575455,1,-0.087476897,1,-0.422383518,0,-0.045891049,0,2,1,1,1,1,0,0
809,-0.672528662,0,1,0.439773417,1,-0.239285569,1,-0.439370446,0,0.062078803,0,0.439308812,0,2,1,1,1,0,0,0
810,-0.905131257,0,1,0.503056781,1,-1.496029106,1,-2.341355166,1,-1.311937079,1,-0.049953626,1,3,1,1,1,1,1,1
811,0.63784416,1,1,0.877341751,1,-1.070067578,1,-2.487911429,1,-0.87556807,1,0.018451134,1,1,1,1,1,1,1,1
812,1.211144658,1,1,2.12310825,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
813,-0.528814908,0,1,-0.49533673,1,-1.257326803,1,0.302371807,1,0.520236724,1,0.223702986,1,1,1,1,1,1,1,1
814,-2.145284074,0,1,-0.824019632,1,-1.873421736,1,-0.421683044,1,0.938265495,1,1.82423751,0,1,1,1,1,1,1,0
815,-1.732371669,1,1,0.161404187,1,-2.606096704,1,-3.110366765,1,-1.661057455,1,-3.320109456,1,2,1,1,1,1,1,1
816,-0.266528315,0,1,-0.980580599,1,-0.295001061,1,-0.410834846,1,-1.547708467,1,-0.160022585,0,3,1,1,1,1,1,0
817,0.645652772,0,1,-0.496735543,0,-1.149656052,0,-1.647882489,0,1.927414538,0,NA,0,2,1,0,0,0,0,0
818,1.046935518,1,1,0.944696998,1,-0.124506388,1,1.358608474,0,NA,0,NA,0,1,1,1,1,1,0,0
819,0.371574226,1,1,0.127580389,1,0.234577953,0,0.92619263,0,0.109216636,0,0.505100208,0,2,1,1,0,0,0,0
820,-2.410895357,0,1,-0.791616137,1,-1.081666138,1,-1.077335497,1,-1.115030601,1,-1.820010394,1,3,1,1,1,1,1,1
821,-0.970235201,0,1,-0.110626824,0,0.491844763,0,-0.622288177,0,-1.601542037,0,-0.729690921,0,3,1,0,0,0,0,0
822,0.043880945,1,1,1.563110384,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
823,-0.376574588,0,1,-0.04565891,0,0.429708481,0,-0.617963835,0,0.362987888,0,0.751795973,0,1,1,0,0,0,0,0
824,0.11568968,1,1,1.818269246,1,-0.595110682,1,-0.066710931,1,0.15915716,1,-0.215516215,1,3,1,1,1,1,1,1
825,0.01926726,0,1,0.385298311,1,0.039253372,1,-0.425429519,1,-1.204983116,1,1.003908929,1,1,1,1,1,1,1,1
826,-0.481554676,0,1,0.001248764,1,-0.466505833,1,-1.700370559,0,-0.957427031,0,-0.385548825,0,3,1,1,1,0,0,0
827,0.612254057,0,1,1.159890937,0,NA,0,NA,0,NA,0,NA,0,2,1,1,0,0,0,0
828,1.364456747,1,1,0.309301435,1,1.982247448,1,1.511688312,0,NA,0,NA,0,3,1,1,1,1,0,0
